0,0,0,0,6
0,0,0,0,10
0,0,0,0,4
0,0,0,0,5
0,0,0,0,18
0,0,0,0,12
0.0001,0,0,0,2
1,1,1,1,20
0,0,0,0,16
0,0,0,0,9
0,0,0,0,1
0,0,0,0,3
0,0,0,0,18
0,0,0,0,10
0,0,0,0,15
0,0,0,0,1
0,0,0,0,3
0,0,0,0,8
0,0,0,0,2
0.0012,0,0,0,8
0,0,0,0,5
0,0,0,0,0
0,0,0,0,0
0,0,0,0,19
0,0,0,0,9
0,0,0,0,18
0,0,0,0,15
0,0,0,0,10
0,0,0,0,2
0,0,0,0,10
0,0,0,0,19
0,0,0,0,9
0,0,0,0,5
0,0,0,0,4
0,0,0,0,6
0,0,0,0,11
0,0,0,0,10
0,0,0,0,6
0,0,0,0,15
0,0,0,0,9
0,0,0,0,7
0.0001,0,0,0,9
0,0,0,0,2
0,0,0,0,6
0,0,0,0,13
0,0,0,0,14
0,0,0,0,4
0,0,0,0,8
0,0,0,0,10
0,0,0,0,3
0,0,0,0,8
0,0,0,0,5
0,0,0,0,14
0,0,0,0,14
0,0,0,0,13
0,0,0,0.0001,17
0,0,0,0,9
0,0,0,0,13
0,0,0,0,8
0,0,0,0,5
0,0,0,0,19
0,0,0,0,7
0,0,0,0,4
0,0,0,0,9
0,0,0,0,19
0,0,0,0,2
0,0,0,0,1
0,0,0,0,6
0,0,0,0,1
0,0,0,0,10
0,0,0,0,13
0,0,0,0,19
0,0,0,0,17
0,0,0,0,10
0,0,0,0,3
0,0,0,0,19
0.9977,1,0.9999,1,20
0,0,0,0,11
0,0,0,0,0
0,0,0,0,3
0,0,0,0,5
0,0,0,0.0001,19
0,0,0,0,8
0,0,0,0,9
0,0,0,0,0
0,0,0,0,5
0,0,0,0,19
0,0,0,0,9
0,0,0,0,14
0,0,0,0,2
0,0,0,0,15
0,0,0,0,11
0,0,0,0,17
0.4133,0,0,0,4
0,0,0,0,4
0,0,0,0,5
0,0,0,0,11
0,0,0,0,18
0.0007,0,0,0,2
0,0,0,0,18
0,0,0,0,11
0,0,0,0,10
0,0,0,0,7
0,0,0,0,13
0,0,0,0,11
0,0,0,0,18
1,1,1,1,20
0,0,0,0,14
0,0,0,0,1
0,0,0,0,15
0,0,0,0,14
0,0,0,0,7
1,1,1,1,20
0,0,0,0,6
0,0,0,0,12
0,0,0,0,14
0,0,0,0,3
0,0,0,0,9
0,0,0,0,6
0,0,0,0,16
1,1,1,1,20
0,0,0,0,18
0,0,0,0,6
0,0,0,0,16
0,0,0,0,17
0,0,0,0,18
0,0,0,0,14
0,0,0,0,15
0,0,0,0,9
0,0,0,0,7
0,0,0,0,2
0,0,0,0,3
0,0,0,0,12
0,0,0,0,13
0,0,0,0,12
0,0,0,0,18
0,0,0,0,1
0,0,0,0,10
0,0,0,0,12
0,0,0,0,9
0,0,0,0,17
0,0,0,0,18
0,0,0,0,4
0,0,0,0,17
0,0,0,0,19
0,0,0,0,0
0.9871,1,1,1,20
0,0,0,0,4
0,0,0,0,17
0,0,0,0,13
0,0,0,0,18
0,0,0,0,11
0,0,0,0,0
0,0,0,0,11
0,0,0,0,3
0,0,0,0,0
0,0,0,0,9
0.9999,1,1,1,20
0,0,0,0,16
0,0,0,0,14
0,0,0,0,0
0,0,0,0,19
0,0,0,0.0005,12
0,0,0,0,5
0,0,0,0,1
0,0,0,0,15
0,0,0,0,1
0,0,0,0,10
0,0,0,0,7
0,0,0,0,5
0,0,0,0,10
0,0,0,0,0
0,0,0,0,16
0,0,0,0,8
0,0,0,0,12
0,0,0,0,15
0,0,0,0,3
0,0,0,0,16
0,0,0,0,7
1,1,1,1,20
0,0,0,0,17
0,0,0,0,5
0,0,0,0,15
0,0,0,0,14
0,0,0,0,7
0,0,0,0,18
0,0,0,0,17
0,0,0,0,8
0,0,0,0,11
0,0,0,0,15
0,0,0,0,3
0,0,0,0,8
0,0,0,0,0
0,0,0,0,14
0,0,0,0,9
0,0,0,0,15
0,0,0,0,3
0.8619,1,1,1,20
0,0,0,0,0
0,0,0,0,14
0,0,0,0,1
0,0,0,0,7
0,0,0,0,18
0,0,0,0,11
0,0,0,0,8
0,0,0,0,2
0,0,0,0,11
1,1,1,1,20
0,0,0,0,13
0,0,0,0,0
